RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
4662,25546,16371,117961,118446,118684,118321,117906,290919,118322
21343,216,217,117961,118413,120370,118321,240983,290919,118322
5017,35068,21254,117932,117933,117878,118568,120877,19721,118570
14618,33117,4549,117961,118225,120050,118321,117906,290919,118322
15667,26313,2395,117961,118300,123055,118728,301534,118295,118730
12790,23921,139593,119062,119091,119781,130479,169944,119784,130481
21970,22662,1334,117961,117962,118910,118451,130134,118453,118454
12417,16018,1398,117961,118300,118437,117905,240983,290919,117908
2670,75901,52734,118290,118291,118660,118293,118294,118295,118296
1470,95344,4212,117983,117984,117878,117879,117879,19721,117880
25081,73586,53369,119920,119921,123766,124886,148437,118643,124888
28737,77561,64779,118003,118004,117878,117879,117879,19721,117880
7332,4675,5987,192441,141176,16232,118321,117906,290919,118322
14475,80669,15626,117961,118386,129128,120516,307024,120518,120519
2609,45874,1755,117961,117962,119223,125793,137422,118643,125795
21534,80901,85475,117961,118300,120410,117905,117906,290919,117908
13584,15365,3634,119596,119597,121108,118728,252267,118295,118730
7913,25287,27214,117961,118386,125016,118523,310608,118331,118525
16604,4675,18211,117961,118386,119214,117905,117906,290919,117908
11494,967,15510,118169,118170,118171,130479,185784,119784,130481
5325,20897,71189,117961,118386,128823,118318,168365,118205,118319
29332,25985,18073,118256,118257,118623,118995,286106,292795,118997
17102,40669,1568,117961,118300,19772,118278,117906,290919,118279
25813,23921,22819,117961,118225,119136,118702,140153,118704,118705
10344,25628,50134,119301,119302,119303,117905,117906,290919,117908
8743,20733,29649,117975,117976,117912,117885,117913,117887,117888
5611,93573,4589,117961,118327,120383,118784,200462,290919,118786
20230,42608,64753,118079,118080,117878,117879,141959,19721,117880
25224,41378,51243,117961,118300,123055,120344,134311,118424,120346
22629,27348,2717,118290,118291,118979,120344,141929,118424,120346
741,41671,16565,91261,118026,118063,118028,240337,117887,118030
22969,43638,71189,117961,118386,121883,118318,168365,118205,118319
14536,39382,4375,117961,118343,120347,118422,300136,118424,118425
6276,42015,770,117961,118300,120722,118451,130134,118453,118454
28019,27750,25772,118006,118007,117941,117879,117897,19721,117880
18766,79007,49423,117961,118052,123144,118890,203706,118398,118892
12439,311954,1482,117961,117962,118450,118841,128747,118643,118843
25740,39333,19832,117961,118327,123901,117905,117906,290919,117908
21607,80628,15399,117932,117933,117878,120647,305057,118398,120649
23786,40237,4850,91261,118026,118027,119409,118148,119006,119411
7925,30570,71391,117961,118386,118522,118318,168365,118205,118319
18025,77943,16810,117961,118327,123757,122030,163589,122032,122033
2715,79092,25872,118169,118170,118575,117946,135255,292795,117948
391,43876,56596,118079,118080,117878,117879,304519,19721,117880
7777,33150,16971,117961,118343,119993,125793,125794,118643,125795
21845,15864,1898,117961,118225,131159,120097,131160,270488,120099
16381,3853,17660,117961,118225,124380,118054,120514,117887,118055
32326,42378,11958,117890,117891,117878,118568,123862,19721,118570
21045,40905,7539,117961,118343,119987,117905,117906,290919,117908
6693,29304,57164,117975,117976,117912,117885,117913,117887,117888
32164,6094,1816,117961,118413,122007,120690,136365,290919,120692
27169,75078,60790,117961,118052,118867,307024,311622,118331,118332
19178,80371,5140,119062,119091,121710,117905,117906,290919,117908
32295,33054,4864,117961,118300,123055,120344,310997,118424,120346
11356,35326,7539,117961,118343,119987,117905,117906,290919,117908
24980,20299,62155,118079,118080,117878,117885,118177,117887,117888
22083,23921,4729,117961,118300,125821,118054,118443,117887,118055
15016,75639,4721,117961,118386,119214,118523,311622,118331,118525
14351,27124,1065,117961,118327,121589,118641,306399,118643,118644
2558,42680,72192,117902,117903,120283,118863,142453,118398,118865
7814,80708,19986,117961,118225,118403,120773,136187,118960,120774
3335,15720,16139,117961,118327,119995,118054,120514,117887,118055
16163,40204,13854,117961,118052,118821,117905,172635,290919,117908
27894,34628,1810,117961,118327,120559,118321,117906,290919,118322
1763,6977,2942,117961,118343,118700,117905,240983,290919,117908
28352,71431,8147,117961,118327,145424,118321,117906,290919,118322
26868,36162,1140,118212,118213,118352,118321,117906,290919,118322
30308,94136,4055,117961,118343,118437,118523,306404,118331,118525
28792,27755,20648,118219,118220,117941,117879,117897,19721,117880
22207,38470,56026,117983,117984,117878,118568,292195,19721,118570
16699,73815,76568,118315,118463,118522,117905,117906,290919,117908
3869,278393,4343,117961,118343,118660,307024,132719,118331,118332
10286,116525,7935,117961,118052,120539,118321,118448,290919,118322
16913,18072,51791,117961,119256,120943,118995,118806,292795,118997
18042,13878,12733,118120,118121,117941,118568,156279,19721,118570
10019,15714,72133,118555,118178,118940,259173,182013,292795,118943
4458,16988,4403,118315,118316,129128,118636,126747,118638,118639
24476,38392,31857,117929,117930,117884,117879,117886,19721,117880
31717,19399,18162,117918,117919,117884,117879,117886,19721,117880
23806,18072,15503,118573,118574,118623,280788,289623,292795,119082
23527,39883,3868,117961,118052,120096,117905,117906,290919,117908
1381,77940,29134,117961,118300,123719,118321,117906,290919,118322
5988,31441,4272,117961,118343,120666,123045,123107,120518,123047
1395,4675,4519,117961,118300,118783,118321,117906,290919,118322
13076,75078,27214,117961,118386,118692,118685,279443,308574,118687
9401,32270,4110,119596,119597,118292,118728,282017,118295,118730
2096,42085,4887,117961,118343,118979,120006,310997,118424,120008
23355,42914,54762,117951,117952,118008,117879,117879,19721,117880
23588,22482,30533,91261,118026,119507,123648,123107,120518,123650
10748,78563,131441,117961,118343,118292,119433,133686,118424,119435
1042,16201,17549,117961,118446,119064,120690,136365,290919,120692
715,77295,1088,117961,118327,119830,117905,117906,290919,117908
8607,20733,53245,117932,117933,117878,118568,248587,19721,118570
12315,23179,5504,117961,118300,118514,118784,171184,290919,118786
32389,35376,25293,117961,118386,123072,118784,117906,290919,118786
2463,80411,123313,122532,122533,118623,118172,118173,249618,118175
14689,40237,102232,91261,118026,118027,273308,120093,249618,118232
9807,42508,117445,119062,119091,118535,117905,117906,290919,117908
2876,4675,7331,117961,118300,118360,118361,118362,118363,118364
13427,7543,7560,117961,118300,119195,117905,117906,290919,117908
9442,17249,4551,117961,118343,118833,120344,303717,118424,120346
9239,86975,8008,118555,118178,118320,117905,117906,290919,117908
10293,20733,19132,117916,118011,117920,124313,124314,120134,124315
24379,971,21303,117961,118300,119890,120348,249620,118295,120350
28695,45241,47104,117890,117891,117878,118568,117899,19721,118570
25374,25744,2683,118169,118170,119796,122129,164523,121916,122131
19099,25993,5652,117961,118300,28618,118321,240983,290919,118322
12986,78608,7560,117961,118300,119195,117905,117906,290919,117908
4859,52699,14839,138798,138799,120539,118321,117906,290919,118322
10055,36207,34479,118555,120862,118320,118321,117906,290919,118322
23468,969,3266,117961,118225,120323,120591,120592,119095,120593
12978,20293,51095,117926,118124,118344,179731,149488,117887,117973
2200,17249,17058,117961,118300,118301,120344,267615,118424,120346
19932,45505,13767,117961,117969,118970,118396,160046,118398,118399
24584,15007,4993,117961,118343,118979,118912,309291,118424,118914
13445,6725,6792,119134,119135,6725,130633,130634,6725,130635
27485,27124,59353,117961,118327,120299,121122,236244,118612,121124
3872,27405,16973,117961,118300,124942,118747,126309,118453,118749
4745,45801,7539,117961,118343,119987,117905,117906,290919,117908
23877,103401,6082,117961,118327,118529,118054,118054,117887,118055
32448,25103,1755,117961,117962,119223,150752,137949,118643,150754
2281,41931,311203,118212,118213,121716,121372,221283,119184,121374
4815,4675,14839,138798,138799,120539,120952,130134,118453,120954
26159,3853,71317,117961,118300,124816,118777,130218,308574,118779
18052,44750,4576,117961,118327,118391,118321,235272,290919,118322
7705,41410,30441,118582,120216,118360,247659,310330,19721,247660
8363,33324,3270,117961,118225,119781,120097,123784,270488,120099
2845,79542,4193,117961,118343,118514,307024,271023,118331,118332
32368,74001,68562,118090,118091,119424,179731,147535,117887,117973
744,1937,2014,117961,117962,117904,120773,236750,118960,120774
18971,7543,6454,117961,118343,118856,120773,165589,118960,120774
30904,75212,6071,117961,118413,122007,118321,117906,290919,118322
15602,42093,5220,117961,118300,118458,120006,303717,118424,120008
21191,19272,85475,117961,118300,120410,118784,117906,290919,118786
31676,34902,5636,117961,118413,122007,117905,117906,290919,117908
12812,31960,6007,117961,118446,16232,120418,138419,249618,120419
1066,40438,71189,117961,118386,128823,133306,168365,118205,133308
32373,25993,14857,117961,118300,121176,118685,120316,308574,118687
17055,18418,17728,117961,118446,119986,118318,168365,118205,118319
14017,20351,2017,117961,118327,121645,118321,117906,290919,118322
11467,28294,52735,117961,118052,120356,122067,127906,118424,122069
6595,25287,2612,117961,118327,123901,118321,117906,290919,118322
23251,112129,34064,117961,118386,118746,118321,117906,290919,118322
12319,45790,91342,117961,118327,118933,307024,311622,118331,118332
8202,74555,4576,117961,118327,118391,118321,117906,290919,118322
32093,32270,17218,117961,118300,118395,123067,269406,118398,123068
8092,39324,7411,117961,118386,118746,118451,152307,118453,118454
14848,81355,28163,118315,118316,120361,118321,154441,290919,118322
14700,14354,28020,117993,117994,117895,117879,117897,19721,117880
26942,18418,182078,120810,120811,121014,119219,209654,119221,119222
15534,42085,84891,120342,120343,118631,117905,125684,290919,117908
22507,42610,4620,117961,118300,119181,118784,121873,290919,118786
21430,39177,12986,5110,117954,117895,117899,117897,19721,117900
8763,6977,4533,117961,118343,118700,117905,117906,290919,117908
24345,80210,16024,117961,118300,119984,123067,269406,118398,123068
7788,42444,2612,117961,118386,123901,117905,117906,290919,117908
14921,7678,7076,117961,118225,120041,119093,120324,119095,119096
24889,19764,249,117961,118225,118403,117905,240983,290919,117908
25365,76551,52458,117876,117877,117878,117879,117879,19721,117880
7755,22419,7252,117961,117962,118352,117905,117906,290919,117908
2573,76446,7539,117961,118343,119987,118321,117906,290919,118322
7821,78175,4500,117961,118052,118881,118321,117906,290919,118322
15739,41430,7490,118349,118350,122672,130857,125539,308574,130858
1653,25701,18044,117961,118386,118522,118321,117906,290919,118322
19312,34817,8243,117887,118178,118320,118451,130134,118453,118454
23409,39182,7459,5110,117954,122672,125751,135104,118870,125753
28311,29621,23225,117961,118300,119984,120647,311441,118398,120649
5978,34924,15918,117961,118327,118320,118685,120316,308574,118687
15039,39264,4361,118573,118574,117945,117946,139383,292795,117948
26394,19816,3692,117961,118413,126229,128230,302830,4673,128231
14771,3719,3569,119062,119091,118507,120990,120991,118398,120992
4981,35210,5697,117961,118386,118692,117905,240983,290919,117908
14970,79961,158757,120342,120343,118395,118396,266864,118398,118399
8895,18404,5659,117961,118300,124725,118321,240983,290919,118322
14566,23964,2908,117961,118343,118979,120344,303717,118424,120346
19087,699,783,117961,118413,120584,128230,302830,4673,128231
22504,42085,25612,120268,120269,120270,118370,162209,118372,118373
18317,75940,7490,118349,118350,122672,130857,125539,308574,130858
4157,26948,44038,117902,117903,118910,119346,302830,4673,119348
15658,6977,6232,117961,118343,118437,120516,185973,120518,120519
5819,37557,50976,117961,118413,119968,118784,117906,290919,118786
26621,45115,275544,117876,117877,117878,117879,117879,19721,117880
8189,18475,2071,117961,117962,118501,122551,139302,118762,122552
2791,33150,4341,117961,118300,118957,118321,117906,290919,118322
20810,3661,49024,117882,123999,118552,118054,122180,117887,118055
32298,42085,49802,117961,118343,118514,307024,294485,118331,118332
16634,278393,49802,117961,118343,118514,307024,294485,118331,118332
7675,78532,1530,117961,118300,119984,118890,311441,118398,118892
21249,19998,3509,130570,119256,118042,118043,118043,270488,118046
29943,35499,3722,117961,118300,120059,118636,133779,118638,118639
12171,22282,12456,117935,117936,117878,117885,117937,117887,117888
25991,0,4417,117961,118413,119968,118841,118842,118643,118843
6044,15356,28890,117961,118327,118529,122060,224977,290919,122062
32548,19723,57596,118181,118182,117920,118568,124610,19721,118570
14023,84071,70168,117961,118052,118053,118636,122158,118638,118639
18261,75078,5238,119596,119597,118053,118207,174445,270488,118209
7946,38710,13180,118084,118085,117920,118568,310732,19721,118570
21062,17308,17218,117961,118300,118395,123067,269406,118398,123068
24799,23921,51243,117961,118300,123055,120344,134311,118424,120346
14780,698,783,117961,118413,127522,121594,126485,4673,121596
3036,23921,4551,117961,118343,118833,120344,303717,118424,120346
19373,42093,4965,120864,121013,124133,124134,225335,124136,124137
25016,2789,49254,117916,119623,118403,118321,117906,290919,118322
16165,25305,15422,117961,118052,118867,120097,154656,270488,120099
19577,73065,15746,117961,118052,119742,118321,117906,290919,118322
26641,38841,49440,117961,118300,118631,118422,142573,118424,118425
19440,27323,3281,117961,118225,275600,119093,120324,119095,119096
32267,28586,16687,119134,119135,120054,118702,181001,118704,118705
4694,75708,29592,118315,118463,125004,119976,281445,19793,119978
19522,75078,4478,117961,118386,118692,117905,240983,290919,117908
1153,37094,7389,117961,118386,118746,118451,152307,118453,118454
24285,4675,13671,117961,118327,118744,118685,137335,308574,118687
4950,80188,15682,117961,118300,118957,118321,117906,290919,118322
8745,32066,50134,119301,119302,119303,118784,118785,290919,118786
7076,28149,56723,117961,118386,118317,117905,117906,290919,117908
8415,22643,2409,117961,117962,117904,119949,123170,290919,119951
15783,37807,58692,117926,118124,117941,117879,117886,19721,117880
25733,25730,2395,117961,118300,119488,118172,301534,249618,118175
30623,103889,21009,117961,118343,149210,120097,174445,270488,120099
32567,26437,31433,119828,119829,117895,118568,267952,19721,118570
10067,14854,806,117961,118300,123719,118321,117906,290919,118322
