RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
28716,43876,56606,118079,118080,117878,117879,117913,19721,117880
15525,6921,3267,117961,118052,121949,120097,174445,270488,120099
4775,3719,41786,117961,118386,129128,118636,126747,118638,118639
25622,78511,2270,117961,118413,118631,123737,127475,118960,123738
12352,36602,3116,117961,118300,147589,118054,118054,117887,118055
15551,74957,19953,117961,118327,118984,118054,118985,117887,118055
1621,38279,27915,117926,117927,117941,118568,281735,19721,118570
18128,78766,50222,118079,118080,117878,117879,118177,19721,117880
9464,28936,8368,91261,118026,118202,117905,117906,290919,117908
28064,75270,54303,117961,118327,118492,118451,126339,118453,118454
15109,39322,5903,117929,117940,117941,119323,136340,19793,119325
28926,34924,15385,117902,118041,117945,259173,130913,292795,118943
11025,25287,5196,117961,118052,118053,118207,127292,270488,118209
31616,31825,185,119134,119135,118575,118172,307446,249618,118175
27331,27124,3236,117961,118327,129972,117905,117906,290919,117908
8309,3853,17261,117961,118343,118833,118054,120514,117887,118055
25417,25752,75256,120864,120865,119796,126820,294510,118638,126822
16667,35940,15824,117961,118225,120323,122849,120324,119095,122850
9357,19723,55632,117890,117891,117878,117899,155398,19721,117900
31114,79329,46526,117961,118300,119984,123067,269406,118398,123068
5462,73144,4838,117961,118343,119598,119433,133686,118424,119435
2564,26431,13419,117961,118300,120059,120313,127733,118424,120315
18941,15030,6199,117961,118225,120663,117905,117906,290919,117908
15859,34026,35976,122532,123330,118317,122967,311057,119695,122969
8888,4675,19623,117961,118225,118403,117905,117906,290919,117908
13400,39371,7520,117961,118343,124725,117905,240983,290919,117908
19471,79006,49423,117961,118052,123144,118890,203706,118398,118892
23509,70452,58590,118953,118954,117884,118568,146968,19721,118570
13767,34795,49850,117961,118413,122007,118259,210052,290919,118261
30106,20299,46788,117929,117940,117941,118568,128814,19721,118570
6482,5676,1475,91261,118026,118450,128093,150602,119184,128095
9086,36050,70066,91261,118026,118202,118203,190841,118205,118206
26101,44626,19271,117961,118225,119924,118784,117906,290919,118786
23910,17278,2837,118887,118888,118631,118422,163805,118424,118425
538,278393,4145,117961,118300,120026,118834,223125,118424,118836
2545,80232,30533,91261,118026,119507,123045,123107,120518,123047
572,15064,124033,124034,124035,117945,117946,125533,292795,117948
31401,3853,4565,117961,118386,121961,117905,290878,290919,117908
21481,34869,15993,117961,117969,121617,131849,149815,121620,131851
22906,74390,3526,117961,118225,124130,119093,120324,119095,119096
31629,22278,8501,117961,118386,119954,117905,240983,290919,117908
15486,117221,2610,117961,118327,121979,118318,168365,118205,118319
25841,25993,15824,117961,118225,120323,120591,127477,119095,120593
6140,79092,4145,117961,118300,120026,118834,223125,118424,118836
8331,34095,7370,117961,118413,118481,127782,230830,290919,127783
23071,25993,50641,117926,118124,117941,117879,117886,19721,117880
14491,25756,5549,122880,122974,117945,280788,135815,292795,119082
16204,41462,71257,118181,118182,117920,117885,117886,117887,117888
32301,23990,17270,117961,118300,128830,118826,150790,118424,118828
18135,39564,7072,117961,117962,118352,118321,117906,290919,118322
28279,78436,311251,118181,118182,118008,117885,117886,117887,117888
11705,25991,46165,118887,118888,118889,118890,126250,118398,118892
11439,38704,50625,117916,118150,117884,117885,117913,117887,117888
6384,4675,50976,117961,118413,119968,117905,117906,290919,117908
25700,35376,19832,117961,118327,123901,117905,117906,290919,117908
3736,16176,6199,117961,118225,120663,117905,117906,290919,117908
32258,23921,120340,120342,120343,119076,118834,124426,118424,118836
28648,23497,2694,118887,118888,118458,120344,217919,118424,120346
28381,75047,2983,117961,118343,118700,117905,240983,290919,117908
3717,75834,4831,117961,118052,118706,119928,161806,118331,119929
12034,77390,13414,117876,117877,118810,118811,128802,19793,118813
23609,34832,2074,118441,118442,118378,118054,118443,117887,118055
18658,34521,5396,117961,118343,119993,118321,117906,290919,118322
7987,19998,53010,130570,119256,118042,118043,118043,270488,118046
14296,41660,8283,117961,118052,118933,118321,117906,290919,118322
17097,36927,4698,117961,117962,118352,118321,290919,290919,118322
11060,17278,2849,118887,118888,118395,118396,147037,118398,118399
23768,39394,6222,117961,118052,122938,117905,117906,290919,117908
3071,39333,7411,117961,118386,118746,118747,130134,118453,118749
17310,15064,69089,127616,119256,117970,179731,142682,117887,117973
25589,95904,7547,117961,118327,118933,118784,130086,290919,118786
2699,73904,30527,117961,118225,120551,119928,127692,118331,119929
25354,70088,80114,247952,118164,184402,118811,310825,19793,118813
30530,44450,7369,117961,118386,118896,118259,117906,290919,118261
17196,278393,20900,118752,119070,119136,119137,176103,118474,119139
29514,23965,4026,117961,118300,118301,118834,127729,118424,118836
13341,15023,7389,117961,118386,118746,118451,130134,118453,118454
30511,44722,5423,117961,118327,118391,123045,123107,120518,123047
18253,79285,2781,117961,118300,118783,118451,130134,118453,118454
18154,6725,6798,117961,117969,6725,118054,311590,117887,118055
19244,33118,50040,117961,118327,118391,118321,117906,290919,118322
15416,16018,8435,117961,118225,124449,122129,150283,121916,122131
15235,41279,23989,117961,118446,118701,118702,145957,118704,118705
15480,78556,2149,118550,118551,120559,118054,118443,117887,118055
25199,33147,44038,117902,118041,117904,118028,118368,117887,118030
3246,25993,31986,118573,118574,118042,118811,145413,19793,118813
17371,81355,56723,118315,118316,118317,118318,168365,118205,118319
5923,34730,7651,117961,118386,118746,118321,117906,290919,118322
24171,37737,87879,117918,117919,117884,117885,117913,117887,117888
18673,14848,20900,118752,119070,119136,119137,176103,118474,119139
14310,79363,3918,117961,118343,118660,118912,309291,118424,118914
9485,26926,70075,118023,118024,117895,117879,118250,19721,117880
1291,38751,34479,118555,120862,118320,118321,117906,290919,118322
8355,43265,4636,117902,117903,119181,120952,122352,118453,120954
14538,80237,16830,117961,118327,119830,120773,118959,118960,120774
9053,7543,17713,117961,118225,120663,117905,117906,290919,117908
22056,43085,1222,117961,118327,120171,118054,134876,117887,118055
28653,5389,239,117961,118225,118403,117905,117906,290919,117908
25268,77659,65834,117983,117984,117878,117879,117879,19721,117880
20006,74906,17713,117961,118225,120663,118321,117906,290919,118322
16544,82194,151283,117961,118386,118522,118321,123513,290919,118322
12949,42467,17547,118181,118182,117920,118568,132124,19721,118570
27487,34861,59748,117961,118386,120361,117905,240983,290919,117908
14224,79092,4590,117961,118343,118395,123067,269406,118398,123068
24300,30628,25263,117961,118327,120318,120690,120690,290919,120692
23226,38714,3692,117961,118413,126229,121594,207709,4673,121596
1894,4685,98406,119920,119921,176153,118784,292871,290919,118786
28617,75649,6191,117961,118300,120297,118784,120474,290919,118786
22178,20364,125466,117902,117903,120171,121015,160460,119006,121017
21969,13878,27818,117916,117917,117884,117879,117886,19721,117880
22251,38704,31941,117916,118150,118599,179731,118247,117887,117973
23421,33642,6340,118114,118115,117941,118568,119907,19721,118570
28723,42733,14855,117961,118300,123719,118451,153802,118453,118454
7871,43839,8430,117961,118225,118403,117905,117906,290919,117908
25058,22484,15421,117961,117969,118970,118396,233714,118398,118399
10152,20312,20508,118219,118220,117941,127700,125168,19721,127702
21588,74106,28890,117961,118327,118529,122060,224977,290919,122062
931,79316,46526,117961,118300,119984,120647,311441,118398,120649
14128,70453,14695,118602,118603,117941,117885,118097,117887,117888
26958,36480,2983,117961,118343,118700,118321,117906,290919,118322
5501,15716,2440,118752,119070,119121,280788,280788,292795,119082
23424,25103,7076,117961,118225,120041,119093,139668,119095,119096
1994,19735,14857,117961,118300,121176,118784,117906,290919,118786
19078,80305,151425,119062,119091,118514,119962,168365,118205,119964
11565,75078,56744,117961,118386,118635,118685,262400,308574,118687
13792,98430,18450,117961,118052,118821,121594,142587,4673,121596
22456,80210,15404,117961,118343,118395,123067,269406,118398,123068
2272,45634,79114,117961,118225,123173,120812,311057,118638,120814
22698,37326,32457,117961,118327,118320,118641,123881,118643,118644
28763,80799,5039,117961,118343,123125,118777,279443,308574,118779
31821,1020,48502,117961,118225,118403,117905,172635,290919,117908
7756,30858,209,117961,118343,6104,118784,147114,290919,118786
17174,75870,16701,117961,118300,118458,118293,118302,118295,118296
5901,37651,30799,118219,118220,118221,117885,117886,117887,117888
31843,38723,23269,117961,118300,119019,120812,311057,118638,120814
23511,33149,4590,117961,118343,118395,123067,269406,118398,123068
19702,15369,2979,117961,118343,119796,118636,152757,118638,118639
14662,23969,4415,118887,118888,124656,118293,301534,118295,118296
25324,31492,2612,117961,118327,123901,118784,121873,290919,118786
14451,4675,51172,118000,118001,120551,118321,118448,290919,118322
8448,14955,94701,117961,117969,127812,120621,127813,19793,120623
30538,34230,3023,117961,118343,122012,118321,117906,290919,118322
29295,71887,214,117961,118343,6104,117905,117906,290919,117908
32417,78839,2354,117961,117962,118501,120702,308462,118504,120704
8491,22682,17759,117961,118413,122007,118685,120316,308574,118687
29490,27348,4341,117961,118343,118957,118321,117906,290919,118322
23027,83100,16973,117961,118300,124942,118747,126309,118453,118749
11156,73249,52434,118212,118213,123472,117905,134159,290919,117908
7633,27287,56112,120140,120141,118492,118451,125738,118453,118454
21673,42189,5412,117961,118327,118391,118685,279443,308574,118687
7491,31441,2270,117961,118413,277693,118685,279443,308574,118687
6353,40538,8121,91261,118026,118746,117905,117906,290919,117908
24911,3058,1915,117961,118300,119181,118321,117906,290919,118322
23107,14960,51871,118084,118085,117941,117885,117913,117887,117888
26791,43953,4950,117961,118343,119598,120344,311360,118424,120346
3797,17308,5244,117961,118343,119598,118980,133686,118295,118982
21725,15714,5570,117961,119256,119257,117946,118806,292795,117948
10928,14854,814,118887,118888,123719,118321,117906,290919,118322
3078,26982,1954,117961,117962,118501,118502,130777,118504,118505
9038,3853,17264,117961,118300,118825,118459,251992,249618,118461
2400,34950,6137,117961,118225,120551,133306,133307,118205,133308
5032,78909,2354,117961,117962,118501,120702,308462,118504,120704
12696,19310,55604,118023,118024,117895,117885,117955,117887,117888
21058,7543,3917,117961,118300,121405,117905,117906,290919,117908
14487,104273,111936,117961,118300,118783,117905,117906,290919,117908
8686,43952,23228,117961,118446,118471,130528,255657,118474,120364
31582,14354,50359,118114,118115,117884,117879,117886,19721,117880
2594,75216,7679,118573,118574,117945,259173,127423,292795,118943
13871,80809,5249,117961,118386,123144,118396,233714,118398,118399
20531,996,8088,131853,131854,118481,117905,117906,290919,117908
14089,3853,22458,117961,117962,120677,307024,306404,118331,118332
6484,74588,858,117961,118327,118529,122129,305057,121916,122131
32541,73756,4909,117961,118300,118458,120497,223125,118424,120499
376,36429,77306,119280,119281,117945,280788,280788,292795,119082
16109,20287,118151,118079,118080,117878,117879,120319,19721,117880
15313,25993,6235,117961,118343,118437,118523,310608,118331,118525
20337,34215,15967,117961,118300,124942,118321,240983,290919,118322
3704,38641,52105,118595,118596,81476,118422,170384,118424,118425
5343,25890,7076,117961,118225,119238,119093,150341,119095,119096
20650,78157,20140,5110,117954,122672,124537,274387,118870,124539
23314,17292,16815,117961,117969,120823,118396,131505,118398,118399
16116,78438,6982,117961,118300,118783,118321,118406,290919,118322
30593,31736,3526,117961,118225,120323,122849,120324,119095,122850
24600,34433,5524,117961,118343,118514,117905,240983,290919,117908
29131,44722,70134,117961,117962,126930,134095,147818,118474,118475
8306,80190,6278,117961,118343,120722,118321,117906,290919,118322
27652,391,14355,117926,118124,117920,120632,202274,118131,120634
23669,31405,69197,117980,117981,117920,121067,229187,121069,121070
15219,76873,21036,117961,118327,121694,126085,306795,119221,126087
183,86292,8715,117961,118052,119986,118321,117906,290919,118322
12851,23921,48960,122880,122974,119136,118043,118043,270488,118046
24551,79328,56663,117902,117903,118507,120990,120991,118398,120992
814,36267,35191,117961,118446,118447,118777,279443,308574,118779
1938,35792,14289,118602,118603,117941,118568,118568,19721,118570
17830,917,16815,117961,117969,120823,123067,269406,118398,123068
30890,41518,25275,117961,118343,121747,117905,117906,290919,117908
23689,75214,70243,117961,118327,118492,118451,125738,118453,118454
4063,45790,8126,117961,118327,118320,118321,117906,290919,118322
7496,39324,42034,117961,118386,118522,118784,147114,290919,118786
4851,21432,6199,117961,118225,120663,117905,117906,290919,117908
11285,42226,44062,117961,117962,118910,118321,118448,290919,118322
7942,42093,4145,117961,118300,120026,307024,303717,118331,118332
20516,79969,25293,117961,118386,118317,128764,130802,118612,128765
13008,43947,14731,117961,118446,118447,118321,117906,290919,118322
3690,45143,15422,117961,118052,122392,130479,209981,119784,130481
15608,35376,6108,117961,118386,118404,117905,117906,290919,117908
2388,115809,209,117961,118343,6104,118784,147114,290919,118786
18292,42770,4622,117893,117894,117878,133111,236793,118870,133113
4878,37951,65507,118000,118001,119181,117905,117906,290919,117908
15939,27801,70062,117961,118386,118746,117905,240983,290919,117908
22944,28362,6217,117961,118327,118328,119172,121927,118467,119174
15792,43012,23111,119691,119692,118635,122967,190850,119695,122969
12057,32542,4554,117961,118300,118514,118259,118260,290919,118261
26537,105046,70062,117961,118386,118746,117905,117906,290919,117908
2595,30879,16974,117961,118300,119181,118321,118448,290919,118322
14484,1937,1080,117961,118327,118378,118451,151171,118453,118454
10743,4675,4994,117961,118300,118514,117905,240983,290919,117908
13091,75901,4952,117961,118343,120126,123615,133686,118424,123617
25501,78849,28613,118212,118213,120356,122067,261761,118424,122069
9603,79440,121004,121005,121006,117945,280788,155276,292795,119082
1394,14570,25761,118006,118007,118008,117879,122240,19721,117880
